General.EstateTypeKey;General.ReferenceNumber;General.DistributionTypeKey;General.ConstructionYear;General.LivingSpace;Tealium.object_locationid;Tealium.object_address_is_visible;Tealium.object_zip;Tealium.object_currency;Tealium.object_features;Tealium.object_objektart_sub;Tealium.expose_type;Tealium.broker_guid;Tealium.object_count_photos;LocalRatings.scores.local_amenities;LocalRatings.scores.mobility;MetaBadges;Price.AdditionalInformation.Commission.CommissionType;EstateAddress.City;EstateAddress.ZipCode;EstateAddress.Street;Offerer.addressGuid;Offerer.globalUserId;Offerer.contactData.companyName;Project.Address.PostCode;Project.Address.Street;Project.Address.HouseNumber;Latitude;Longitude;Stadtteil;Stadt;PRICE;Column1;ROOMS;PRICE_COMMONCHARGE;EnergyType;Class;Value;CATEGORY;FLOOR;USAGE;SUITABILITY;CONDITION;HOUSECONDITION;PARKINGSLOT;ENERGY;BUILDINGTYPE;HEATING;ELEVATOR;EQUIPMENTS
WOHNUNG;SIW-2402;ZUM_KAUF;19500;620;493422;FALSE;90408;EUR;['WANNE', 'FENSTER', 'Kelleranteil', 'renovierungsbedürftig', 'Massivhaus', 'GAS', 'Etagenheizung', 'Balkon'];wohnung;standard;2564721;200;86;97;[];COMMISSION_DEFAULT;Nürnberg;90408;;738BBEC4301F4CB6A953F0AD3926E3A0;2564721;SpardaImmobilienWelt GmbH;;;;4946293;1107721;Gärten h d Veste;Nürnberg;2200000;220000;20;;UNDEFINED;DE_ENV2014_CLASS_E;1598;;;;;renovierungsbedürftig / sanierungsbedürftig;;;Gas;;Etagenheizung;;
WOHNUNG;234;ZUM_KAUF;19600;1350;493537;FALSE;90443;EUR;['Bad/WC getrennt', 'DUSCHE', 'FENSTER', 'Personenaufzug', 'renovierungsbedürftig', 'OEL', 'Zentralheizung', 'TEPPICH', 'LINOLEUM', 'FLIESEN', 'Kunststofffenster'];wohnung;standard;62429;140;75;97;[];COMMISSION_REQUIRED;Nürnberg;90443;;4F7119F136D7404EAD293F599F83FCA7;62429;S.A.F.Immobilien;;;;4943929;1107396;Steinbühl;Nürnberg;3500000;350000;60;3000;UNDEFINED;DE_ENV2014_CLASS_E;1330;;3. Geschoss;;;renovierungsbedürftig / sanierungsbedürftig;;;Öl;;Zentralheizung;Personenaufzug;
WOHNUNG;ETW A 15 W;ZUM_KAUF;20240;580;493426;TRUE;90461;EUR;['Neubau', 'DUSCHE', 'Personenaufzug', 'LUFTWP', 'ELEKTRO', 'Fußbodenheizung', 'KUNSTSTOFF', 'FLIESEN', 'Carport', 'Balkon', 'KAMERA', 'Kunststofffenster', 'provisionsfrei'];wohnung;project;24002;120;74;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;Wodanstraße 30;C72DED02A260409883B3D5C688B5C289;24002;RM Müller Wohnbau GmbH;90461;Wodanstraße ;30;4943287;1112797;Gleißhammer;Nürnberg;3580000;358000;20;;;;;;2. Geschoss;;;;Neubau;Carport;Elektro;;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;Personenaufzug;
WOHNUNG;KRE20;ZUM_KAUF;19900;1000;493422;TRUE;90408;EUR;['Kelleranteil', 'Personenaufzug', 'Massivhaus', 'GAS', 'Zentralheizung', 'Duplex', 'Terrasse'];wohnung;standard;71642;260;86;97;[];COMMISSION_DEFAULT;Nürnberg;90408;Krelingstraße 20;5226BD26F3C147D8B21F64D7A5D4F130;71642;Gubesch Immobilien;;;;4946293;1107721;Gärten h d Veste;Nürnberg;4400000;440000;20;3250;UNDEFINED;DE_ENV2014_CLASS_C;960;;;;;;;Duplex;Gas;;Zentralheizung;Personenaufzug;
WOHNUNG;301;ZUM_KAUF;19700;700;493478;FALSE;90411;EUR;['gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'FERNE', 'FERN', 'PARKETT', 'Balkon'];wohnung;standard;35764;160;54;87;[];COMMISSION_REQUIRED;Nürnberg;90411;;C560E574F32F42DF8BB1272DAF37C1CF;35764;BT ImmobilienserviceInh. Bernhard Tschallener;;;;4949294;1108494;Marienberg;Nürnberg;2850000;285000;30;2740;UNDEFINED;;1300;;4. Geschoss;;;;;;Fernwärme;;;Personenaufzug;
WOHNUNG;2147;ZUM_KAUF;19700;900;493440;TRUE;90409;EUR;['gaestewc', 'DUSCHE', 'Kelleranteil', 'Erdgeschoss', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'LAMINAT', 'FLIESEN', 'frei', 'abstellraum', 'Stellplatz', 'REINIGUNG', 'Balkon', 'Kunststofffenster'];wohnung;standard;20825;120;61;94;[];COMMISSION_REQUIRED;Nürnberg;90409;Rudenzstr. 12;81E0D371BCDD984DA688D1F0BD012D1A;20825;"wpi Wohn&a;ProjektImmobilien oHG";;;;4947379;1108631;Großreuth h d Veste;Nürnberg;3990000;399000;40;;UNDEFINED;;1110;;Erdgeschoss;frei;;gepflegt;;2 Stellplätze;Gas;;Zentralheizung;;
WOHNUNG;ETW 1 W;ZUM_KAUF;20240;550;493426;TRUE;90461;EUR;['Neubau', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Erdgeschoss', 'LUFTWP', 'ELEKTRO', 'Fußbodenheizung', 'KUNSTSTOFF', 'FLIESEN', 'abstellraum', 'Carport', 'wasch_trockenraum', 'Balkon', 'KAMERA', 'Kunststofffenster', 'provisionsfrei'];TERRASSEN;project;24002;90;74;97;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90461;Wodanstraße 30;C72DED02A260409883B3D5C688B5C289;24002;RM Müller Wohnbau GmbH;90461;Wodanstraße ;30;4943287;1112797;Gleißhammer;Nürnberg;3410000;341000;20;;;;;Terrassenwohnung;Erdgeschoss;;;;Neubau;Carport;Elektro;;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;Personenaufzug;
WOHNUNG;;ZUM_KAUF;19690;609;493420;TRUE;90459;EUR;['FENSTER', 'GAS', 'frei', 'Speisekammer', 'wg_geeignet', 'Balkon'];wohnung;standard;6034740;90;90;97;[];COMMISSION_REQUIRED;Nürnberg;90459;Breitscheidstr.68;D778976CD55044EFBB98E460CD46046C;6034740;Immobilien Glück;;;;4944186;1108505;Galgenhof;Nürnberg;1590000;159000;20;;;;;;1. Geschoss;frei;WG-geeignet;;;;Gas;;;;
WOHNUNG;DOM65;ZUM_KAUF;19700;1100;493492;TRUE;90449;EUR;['gaestewc', 'Kelleranteil', 'GEPFLEGT', 'Massivhaus', 'FERN', 'Tiefgarage'];wohnung;standard;71642;350;60;90;[];COMMISSION_DEFAULT;Nürnberg;90449;Dombühler Straße 65;5226BD26F3C147D8B21F64D7A5D4F130;71642;Gubesch Immobilien;;;;4942333;1102481;Neuröthenbach;Nürnberg;3500000;350000;40;4300;UNDEFINED;DE_ENV2014_CLASS_D;1021;;;;;gepflegt;;Tiefgarage;Fernwärme;;;;
WOHNUNG;N8063;ZUM_KAUF;19680;835;493465;FALSE;90471;EUR;['FERN'];wohnung;standard;15709;110;64;85;[];COMMISSION_DEFAULT;Nürnberg;90471;;2F83B76DCDB60A4F88D367612CE331C7;15709;Immobilien Sollmann+Zagel GmbH­;;;;4940815;1113376;Langwasser;Nürnberg;2998000;299800;30;;UNDEFINED;DE_ENV2014_CLASS_D;1154;;;;;;;;Fernwärme;;;;
WOHNUNG;23 369 048;ZUM_KAUF;20060;1240;493439;FALSE;90431;EUR;['gaestewc', 'Kelleranteil', 'Personenaufzug', 'Massivhaus', 'GAS', 'Zentralheizung', 'PARKETT', 'FLIESEN', 'Einbauküche', 'Tiefgarage'];wohnung;standard;3294714;200;49;92;[];COMMISSION_DEFAULT;Nürnberg;90431;;B2156BE07E1F476DA23DE551E04DA9AD;3294714;VON POLL IMMOBILIEN Fürth - Jürgen Maringer;;;;4943638;1102739;Großreuth b Schweinau;Nürnberg;5200000;520000;40;4200;UNDEFINED;DE_ENV2014_CLASS_C;863;;2. Geschoss;;;;;Tiefgarage;Gas;;Zentralheizung;Personenaufzug;
WOHNUNG;3.1;ZUM_KAUF;20220;1140;493524;TRUE;90429;EUR;['Neubau', 'WANNE', 'gaestewc', 'DUSCHE', 'Kelleranteil', 'Personenaufzug', 'ERSTBEZUG', 'kontrollierte Be- und Entlüftungsanlage', 'LUFTWP', 'ELEKTRO', 'GAS', 'Fußbodenheizung', 'DSL', 'PARKETT', 'FLIESEN', 'KFW55', 'frei', 'abstellraum', 'offene Küche', 'Tiefgarage', 'REINIGUNG', 'Loggia', 'Sat', 'KAMERA', 'Kunststofffenster', 'provisionsfrei'];wohnung;standard;50728;110;82;94;[{'label': 'Provisionsfrei', 'highlight': True}];COMMISSION_FREE;Nürnberg;90429;Pestalozzistraße 10;F04D07820B1342F8BAC3716726FEA9FA;50728;"Weileder Immobilien GmbH &a; Co. KG";;;;4946008;1104266;Seeleinsbühl;Nürnberg;6988200;698820;40;3700;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;135;;3. Geschoss;frei;;Erstbezug;Neubau;Tiefgarage;Elektro, Gas;KfW 55;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;Personenaufzug;
WOHNUNG;FIF - 374;ZUM_KAUF;19930;900;493501;FALSE;90453;EUR;['WANNE', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'TEPPICH', 'FLIESEN', 'abstellraum', 'Einbauküche', 'Tiefgarage', 'wasch_trockenraum', 'Loggia', 'kable_sat_tv', 'Holzfenster'];wohnung;standard;6472866;110;46;77;[];COMMISSION_REQUIRED;Nürnberg;90453;;CB27C6EE49C849DB95FD4A68967325A1;6472866;Feinste Immobilien Franken;;;;4938101;1104008;Reichelsdorf;Nürnberg;2750000;275000;30;2380;UNDEFINED;DE_ENV2014_CLASS_C;789;;1. Geschoss;;;gepflegt;;Tiefgarage;Gas;;Zentralheizung;;
WOHNUNG;;ZUM_KAUF;20030;9071;493451;FALSE;90461;EUR;['WANNE', 'gaestewc', 'DUSCHE', 'FENSTER', 'Kelleranteil', 'Personenaufzug', 'Dachgeschoss', 'FERNE', 'GEPFLEGT', 'GAS', 'Zentralheizung', 'DSL', 'teilweise möbliert', 'TEPPICH', 'FLIESEN', 'frei', 'Einbauküche', 'Carport', 'wasch_trockenraum', 'kable_sat_tv', 'Terrasse', 'Kunststofffenster'];TERRASSEN;standard;65821;200;69;97;[];COMMISSION_REQUIRED;Nürnberg;90461;;3CBC38E6FD242645B48C7CFF522FA79D;65821;Renate Zaus Immobilien;;;;4943317;1108908;Hummelstein;Nürnberg;3950000;395000;30;3640;UNDEFINED;DE_ENV2014_CLASS_D;1180;Terrassenwohnung;3. Geschoss (Dachgeschoss);frei;;gepflegt;;Carport;Gas;;Zentralheizung;Personenaufzug;teilweise möbliert
WOHNUNG;1201;ZUM_KAUF;20230;5983;493411;FALSE;90475;EUR;['Kelleranteil', 'Dachgeschoss', 'ERSTBEZUG', 'LUFTWP', 'Fußbodenheizung', 'PARKETT', 'Stellplatz', 'Balkon'];wohnung;standard;68692;40;10;15;[];COMMISSION_DEFAULT;Nürnberg;90475;;aa0896f702d844b99d1a78da605691a2;68692;"WMG Lifestyle &a; Marketing GmbH Bereich IMMOBILIEN";;;;4943463;1126159;Brunn;Nürnberg;3640000;364000;25;;UNDEFINED;DE_ENV2014_CLASS_A_PLUS;153;;1. Geschoss (Dachgeschoss);;;Erstbezug;;1 Stellplatz;;;Fußbodenheizung, Luft-/Wasser-Wärmepumpe;;
WOHNUNG;106417;ZUM_KAUF;19510;7635;493537;FALSE;90443;EUR;['GAS', 'OEL', 'Ofenheizung', 'Etagenheizung'];wohnung;standard;3462730;70;75;97;[];COMMISSION_REQUIRED;Nürnberg;90443;;7D2F13768B544C159EBA9723B01CD099;3462730;Schuldes Immobilien;;;;4943929;1107396;Steinbühl;Nürnberg;2230000;223000;30;2640;UNDEFINED;DE_ENV2014_CLASS_D;1210;;1. Geschoss;;;;;;Gas, Öl;;Etagenheizung, Ofen;;
WOHNUNG;1/20/003-003/010905;ZUM_KAUF;20200;305;493485;FALSE;90429;EUR;['DUSCHE', 'Kelleranteil', 'Personenaufzug', 'Dachgeschoss', 'FERN', 'Fußbodenheizung', 'vermietet', 'Einbauküche'];wohnung;standard;62386;90;88;94;[];COMMISSION_REQUIRED;Nürnberg;90429;;9A1C082F3A6F415E9EB6FBAA631F1B9B;62386;Sparkasse Nürnberg ImmobilienCenter;;;;4946166;1103136;Muggenhof;Nürnberg;1790000;179000;10;;UNDEFINED;DE_ENV2014_CLASS_A;450;;5. Geschoss (Dachgeschoss);vermietet;;;;;Fernwärme;;Fußbodenheizung;Personenaufzug;
WOHNUNG;0-10212281;ZUM_KAUF;19990;402;493523;FALSE;90491;EUR;['FERN', 'Terrasse'];wohnung;standard;50312;80;61;93;[];COMMISSION_DEFAULT;Nürnberg;90491;;4526A07CABB04885A41640DEC015927A;50312;ImmoService GmbH VR-Banken Metropolregion Nürnberg;;;;4946221;1112067;St Jobst;Nürnberg;1190000;119000;10;;UNDEFINED;DE_ENV2014_CLASS_C;910;;Erdgeschoss;;;;;;Fernwärme;;;;
WOHNUNG;;ZUM_KAUF;19610;550;493537;TRUE;90443;EUR;['WANNE', 'Kelleranteil', 'TEIL_SANIERT', 'GAS', 'Etagenheizung', 'LAMINAT', 'LINOLEUM', 'FLIESEN', 'vermietet', 'Einbauküche', 'kable_sat_tv', 'Balkon', 'Kunststofffenster'];wohnung;standard;24099;140;68;97;[];COMMISSION_REQUIRED;Nürnberg;90443;Ackerstraße 10;7CDA224A927A4419B8322622EAB49972;24099;auro Immobilien;;;;4943929;1107396;Steinbühl;Nürnberg;1690000;169000;20;1570;UNDEFINED;DE_ENV2014_CLASS_D;1198;;3. Geschoss;vermietet;;teilsaniert;;;Gas;;Etagenheizung;;
